"","GEOID","NAME","variable","estimate","moe"
"375","17031200300","Census Tract 2003, Cook County, Illinois","B08006_008",195,67
"376","17031200401","Census Tract 2004.01, Cook County, Illinois","B08006_008",307,99
"377","17031200402","Census Tract 2004.02, Cook County, Illinois","B08006_008",428,180
"378","17031210100","Census Tract 2101, Cook County, Illinois","B08006_008",494,160
"379","17031210400","Census Tract 2104, Cook County, Illinois","B08006_008",327,79
"380","17031210501","Census Tract 2105.01, Cook County, Illinois","B08006_008",686,153
"381","17031210502","Census Tract 2105.02, Cook County, Illinois","B08006_008",702,200
"382","17031210601","Census Tract 2106.01, Cook County, Illinois","B08006_008",587,182
"383","17031210602","Census Tract 2106.02, Cook County, Illinois","B08006_008",809,212
"384","17031210700","Census Tract 2107, Cook County, Illinois","B08006_008",663,150
"385","17031210800","Census Tract 2108, Cook County, Illinois","B08006_008",259,64
"386","17031210900","Census Tract 2109, Cook County, Illinois","B08006_008",304,111
"387","17031220300","Census Tract 2203, Cook County, Illinois","B08006_008",307,84
"388","17031220400","Census Tract 2204, Cook County, Illinois","B08006_008",732,162
"389","17031220500","Census Tract 2205, Cook County, Illinois","B08006_008",967,177
"390","17031220601","Census Tract 2206.01, Cook County, Illinois","B08006_008",370,100
"391","17031220602","Census Tract 2206.02, Cook County, Illinois","B08006_008",1261,305
"392","17031220701","Census Tract 2207.01, Cook County, Illinois","B08006_008",460,160
"393","17031220702","Census Tract 2207.02, Cook County, Illinois","B08006_008",633,148
"394","17031220901","Census Tract 2209.01, Cook County, Illinois","B08006_008",344,110
"395","17031220902","Census Tract 2209.02, Cook County, Illinois","B08006_008",285,83
"396","17031221000","Census Tract 2210, Cook County, Illinois","B08006_008",399,109
"397","17031221100","Census Tract 2211, Cook County, Illinois","B08006_008",826,177
"398","17031221200","Census Tract 2212, Cook County, Illinois","B08006_008",758,148
"399","17031221300","Census Tract 2213, Cook County, Illinois","B08006_008",821,132
"400","17031221400","Census Tract 2214, Cook County, Illinois","B08006_008",627,128
"401","17031221500","Census Tract 2215, Cook County, Illinois","B08006_008",468,108
"402","17031221600","Census Tract 2216, Cook County, Illinois","B08006_008",807,200
"403","17031222200","Census Tract 2222, Cook County, Illinois","B08006_008",547,73
"404","17031222500","Census Tract 2225, Cook County, Illinois","B08006_008",237,66
"405","17031222600","Census Tract 2226, Cook County, Illinois","B08006_008",265,68
"406","17031222700","Census Tract 2227, Cook County, Illinois","B08006_008",345,115
"407","17031222800","Census Tract 2228, Cook County, Illinois","B08006_008",72,39
"408","17031222900","Census Tract 2229, Cook County, Illinois","B08006_008",74,46
"409","17031230100","Census Tract 2301, Cook County, Illinois","B08006_008",230,58
"410","17031230200","Census Tract 2302, Cook County, Illinois","B08006_008",188,70
"411","17031230300","Census Tract 2303, Cook County, Illinois","B08006_008",93,47
"412","17031230400","Census Tract 2304, Cook County, Illinois","B08006_008",277,76
"413","17031230500","Census Tract 2305, Cook County, Illinois","B08006_008",279,135
"414","17031230600","Census Tract 2306, Cook County, Illinois","B08006_008",559,204
"415","17031230700","Census Tract 2307, Cook County, Illinois","B08006_008",651,253
"416","17031230800","Census Tract 2308, Cook County, Illinois","B08006_008",103,38
"417","17031230900","Census Tract 2309, Cook County, Illinois","B08006_008",618,186
"418","17031231100","Census Tract 2311, Cook County, Illinois","B08006_008",138,46
"419","17031231200","Census Tract 2312, Cook County, Illinois","B08006_008",469,150
"420","17031231500","Census Tract 2315, Cook County, Illinois","B08006_008",916,300
"421","17031240200","Census Tract 2402, Cook County, Illinois","B08006_008",451,87
"422","17031240300","Census Tract 2403, Cook County, Illinois","B08006_008",328,63
"423","17031240500","Census Tract 2405, Cook County, Illinois","B08006_008",751,117
"424","17031240600","Census Tract 2406, Cook County, Illinois","B08006_008",316,95
"425","17031240700","Census Tract 2407, Cook County, Illinois","B08006_008",303,73
"426","17031240800","Census Tract 2408, Cook County, Illinois","B08006_008",143,60
"427","17031240900","Census Tract 2409, Cook County, Illinois","B08006_008",74,39
"428","17031241000","Census Tract 2410, Cook County, Illinois","B08006_008",301,96
"429","17031241100","Census Tract 2411, Cook County, Illinois","B08006_008",762,182
"430","17031241200","Census Tract 2412, Cook County, Illinois","B08006_008",477,133
"431","17031241300","Census Tract 2413, Cook County, Illinois","B08006_008",513,95
"432","17031241400","Census Tract 2414, Cook County, Illinois","B08006_008",1750,332
"433","17031241500","Census Tract 2415, Cook County, Illinois","B08006_008",1249,231
"434","17031241600","Census Tract 2416, Cook County, Illinois","B08006_008",1301,184
"435","17031242000","Census Tract 2420, Cook County, Illinois","B08006_008",1261,375
"436","17031242100","Census Tract 2421, Cook County, Illinois","B08006_008",1142,229
"437","17031242200","Census Tract 2422, Cook County, Illinois","B08006_008",765,160
"438","17031242300","Census Tract 2423, Cook County, Illinois","B08006_008",646,175
"439","17031242400","Census Tract 2424, Cook County, Illinois","B08006_008",538,140
"440","17031242500","Census Tract 2425, Cook County, Illinois","B08006_008",455,120
"441","17031242600","Census Tract 2426, Cook County, Illinois","B08006_008",967,305
"442","17031242700","Census Tract 2427, Cook County, Illinois","B08006_008",357,89
"443","17031242800","Census Tract 2428, Cook County, Illinois","B08006_008",249,100
"444","17031242900","Census Tract 2429, Cook County, Illinois","B08006_008",314,111
"445","17031243000","Census Tract 2430, Cook County, Illinois","B08006_008",402,128
"446","17031243100","Census Tract 2431, Cook County, Illinois","B08006_008",465,105
"447","17031243200","Census Tract 2432, Cook County, Illinois","B08006_008",360,106
"448","17031243300","Census Tract 2433, Cook County, Illinois","B08006_008",711,155
"449","17031243400","Census Tract 2434, Cook County, Illinois","B08006_008",557,123
"450","17031243500","Census Tract 2435, Cook County, Illinois","B08006_008",792,119
"451","17031250200","Census Tract 2502, Cook County, Illinois","B08006_008",186,67
"452","17031250300","Census Tract 2503, Cook County, Illinois","B08006_008",500,161
"453","17031250400","Census Tract 2504, Cook County, Illinois","B08006_008",407,189
"454","17031250500","Census Tract 2505, Cook County, Illinois","B08006_008",646,239
"455","17031250600","Census Tract 2506, Cook County, Illinois","B08006_008",356,122
"456","17031250700","Census Tract 2507, Cook County, Illinois","B08006_008",445,175
"457","17031250800","Census Tract 2508, Cook County, Illinois","B08006_008",151,67
"458","17031251000","Census Tract 2510, Cook County, Illinois","B08006_008",102,44
"459","17031251100","Census Tract 2511, Cook County, Illinois","B08006_008",301,124
"460","17031251200","Census Tract 2512, Cook County, Illinois","B08006_008",342,132
"461","17031251300","Census Tract 2513, Cook County, Illinois","B08006_008",427,139
"462","17031251400","Census Tract 2514, Cook County, Illinois","B08006_008",576,152
"463","17031251500","Census Tract 2515, Cook County, Illinois","B08006_008",701,235
"464","17031251600","Census Tract 2516, Cook County, Illinois","B08006_008",520,170
"465","17031251700","Census Tract 2517, Cook County, Illinois","B08006_008",52,30
"466","17031251800","Census Tract 2518, Cook County, Illinois","B08006_008",321,152
"467","17031251900","Census Tract 2519, Cook County, Illinois","B08006_008",495,177
"468","17031252000","Census Tract 2520, Cook County, Illinois","B08006_008",916,302
"469","17031252101","Census Tract 2521.01, Cook County, Illinois","B08006_008",228,85
"470","17031252102","Census Tract 2521.02, Cook County, Illinois","B08006_008",775,266
"471","17031252201","Census Tract 2522.01, Cook County, Illinois","B08006_008",268,99
"472","17031252202","Census Tract 2522.02, Cook County, Illinois","B08006_008",533,162
"473","17031260100","Census Tract 2601, Cook County, Illinois","B08006_008",191,74
"474","17031260200","Census Tract 2602, Cook County, Illinois","B08006_008",79,36
"475","17031260300","Census Tract 2603, Cook County, Illinois","B08006_008",115,71
"476","17031260400","Census Tract 2604, Cook County, Illinois","B08006_008",90,53
"477","17031260500","Census Tract 2605, Cook County, Illinois","B08006_008",137,69
"478","17031260600","Census Tract 2606, Cook County, Illinois","B08006_008",69,44
"479","17031260700","Census Tract 2607, Cook County, Illinois","B08006_008",203,76
"480","17031260800","Census Tract 2608, Cook County, Illinois","B08006_008",270,80
"481","17031260900","Census Tract 2609, Cook County, Illinois","B08006_008",124,87
"482","17031261000","Census Tract 2610, Cook County, Illinois","B08006_008",153,70
"483","17031270500","Census Tract 2705, Cook County, Illinois","B08006_008",158,63
"484","17031271200","Census Tract 2712, Cook County, Illinois","B08006_008",119,39
"485","17031271300","Census Tract 2713, Cook County, Illinois","B08006_008",181,85
"486","17031271400","Census Tract 2714, Cook County, Illinois","B08006_008",180,78
"487","17031271500","Census Tract 2715, Cook County, Illinois","B08006_008",167,67
"488","17031271800","Census Tract 2718, Cook County, Illinois","B08006_008",39,37
"489","17031280100","Census Tract 2801, Cook County, Illinois","B08006_008",704,181
"490","17031280400","Census Tract 2804, Cook County, Illinois","B08006_008",122,51
"491","17031280800","Census Tract 2808, Cook County, Illinois","B08006_008",75,49
"492","17031280900","Census Tract 2809, Cook County, Illinois","B08006_008",104,40
"493","17031281900","Census Tract 2819, Cook County, Illinois","B08006_008",770,214
"494","17031282700","Census Tract 2827, Cook County, Illinois","B08006_008",277,103
"495","17031282800","Census Tract 2828, Cook County, Illinois","B08006_008",320,107
"496","17031283100","Census Tract 2831, Cook County, Illinois","B08006_008",576,189
"497","17031283200","Census Tract 2832, Cook County, Illinois","B08006_008",324,122
"498","17031283800","Census Tract 2838, Cook County, Illinois","B08006_008",241,79
"499","17031290900","Census Tract 2909, Cook County, Illinois","B08006_008",411,172
"500","17031291200","Census Tract 2912, Cook County, Illinois","B08006_008",303,105
"501","17031291600","Census Tract 2916, Cook County, Illinois","B08006_008",95,53
"502","17031292200","Census Tract 2922, Cook County, Illinois","B08006_008",210,83
"503","17031292400","Census Tract 2924, Cook County, Illinois","B08006_008",376,154
"504","17031292500","Census Tract 2925, Cook County, Illinois","B08006_008",497,168
"505","17031300500","Census Tract 3005, Cook County, Illinois","B08006_008",246,104
"506","17031300600","Census Tract 3006, Cook County, Illinois","B08006_008",271,107
"507","17031300700","Census Tract 3007, Cook County, Illinois","B08006_008",225,132
"508","17031300800","Census Tract 3008, Cook County, Illinois","B08006_008",331,111
"509","17031300900","Census Tract 3009, Cook County, Illinois","B08006_008",348,189
"510","17031301100","Census Tract 3011, Cook County, Illinois","B08006_008",180,80
"511","17031301200","Census Tract 3012, Cook County, Illinois","B08006_008",355,144
"512","17031301600","Census Tract 3016, Cook County, Illinois","B08006_008",276,121
"513","17031301701","Census Tract 3017.01, Cook County, Illinois","B08006_008",118,91
"514","17031301702","Census Tract 3017.02, Cook County, Illinois","B08006_008",274,128
"515","17031301801","Census Tract 3018.01, Cook County, Illinois","B08006_008",126,83
"516","17031301802","Census Tract 3018.02, Cook County, Illinois","B08006_008",163,70
"517","17031301803","Census Tract 3018.03, Cook County, Illinois","B08006_008",197,92
"518","17031310200","Census Tract 3102, Cook County, Illinois","B08006_008",126,54
"519","17031310300","Census Tract 3103, Cook County, Illinois","B08006_008",157,62
"520","17031310400","Census Tract 3104, Cook County, Illinois","B08006_008",149,70
"521","17031310500","Census Tract 3105, Cook County, Illinois","B08006_008",91,51
"522","17031310600","Census Tract 3106, Cook County, Illinois","B08006_008",899,291
"523","17031310700","Census Tract 3107, Cook County, Illinois","B08006_008",265,105
"524","17031310800","Census Tract 3108, Cook County, Illinois","B08006_008",888,234
"525","17031310900","Census Tract 3109, Cook County, Illinois","B08006_008",826,204
"526","17031320100","Census Tract 3201, Cook County, Illinois","B08006_008",1284,437
"527","17031320400","Census Tract 3204, Cook County, Illinois","B08006_008",268,112
"528","17031320600","Census Tract 3206, Cook County, Illinois","B08006_008",925,240
"529","17031330100","Census Tract 3301, Cook County, Illinois","B08006_008",3372,809
"530","17031330200","Census Tract 3302, Cook County, Illinois","B08006_008",558,109
"531","17031340300","Census Tract 3403, Cook County, Illinois","B08006_008",127,55
"532","17031340400","Census Tract 3404, Cook County, Illinois","B08006_008",326,121
"533","17031340500","Census Tract 3405, Cook County, Illinois","B08006_008",181,55
"534","17031340600","Census Tract 3406, Cook County, Illinois","B08006_008",77,32
"535","17031350100","Census Tract 3501, Cook County, Illinois","B08006_008",602,136
"536","17031350400","Census Tract 3504, Cook County, Illinois","B08006_008",165,60
