"","GEOID","NAME","variable","estimate","moe"
"2293","17113001200","Census Tract 12, McLean County, Illinois","B08014_003",462,134
"2294","17113001301","Census Tract 13.01, McLean County, Illinois","B08014_003",250,62
"2295","17113001302","Census Tract 13.02, McLean County, Illinois","B08014_003",187,109
"2296","17113001303","Census Tract 13.03, McLean County, Illinois","B08014_003",162,63
"2297","17113001402","Census Tract 14.02, McLean County, Illinois","B08014_003",367,109
"2298","17113001403","Census Tract 14.03, McLean County, Illinois","B08014_003",391,127
"2299","17113001404","Census Tract 14.04, McLean County, Illinois","B08014_003",546,167
"2300","17113001500","Census Tract 15, McLean County, Illinois","B08014_003",228,74
"2301","17113001600","Census Tract 16, McLean County, Illinois","B08014_003",564,167
"2302","17113001700","Census Tract 17, McLean County, Illinois","B08014_003",343,105
"2303","17113001800","Census Tract 18, McLean County, Illinois","B08014_003",452,126
"2304","17113002101","Census Tract 21.01, McLean County, Illinois","B08014_003",693,216
"2305","17113002102","Census Tract 21.02, McLean County, Illinois","B08014_003",156,67
"2306","17113005101","Census Tract 51.01, McLean County, Illinois","B08014_003",586,170
"2307","17113005102","Census Tract 51.02, McLean County, Illinois","B08014_003",252,77
"2308","17113005201","Census Tract 52.01, McLean County, Illinois","B08014_003",22,18
"2309","17113005202","Census Tract 52.02, McLean County, Illinois","B08014_003",165,55
"2310","17113005400","Census Tract 54, McLean County, Illinois","B08014_003",487,117
"2311","17113005501","Census Tract 55.01, McLean County, Illinois","B08014_003",237,81
"2312","17113005502","Census Tract 55.02, McLean County, Illinois","B08014_003",161,49
"2313","17113005601","Census Tract 56.01, McLean County, Illinois","B08014_003",111,41
"2314","17113005602","Census Tract 56.02, McLean County, Illinois","B08014_003",161,42
"2315","17113005700","Census Tract 57, McLean County, Illinois","B08014_003",317,77
"2316","17113005800","Census Tract 58, McLean County, Illinois","B08014_003",871,215
"2317","17113005900","Census Tract 59, McLean County, Illinois","B08014_003",893,248
"2318","17113006000","Census Tract 60, McLean County, Illinois","B08014_003",201,70
"2319","17115000200","Census Tract 2, Macon County, Illinois","B08014_003",315,99
"2320","17115000300","Census Tract 3, Macon County, Illinois","B08014_003",385,141
"2321","17115000400","Census Tract 4, Macon County, Illinois","B08014_003",108,47
"2322","17115000500","Census Tract 5, Macon County, Illinois","B08014_003",243,102
"2323","17115000600","Census Tract 6, Macon County, Illinois","B08014_003",206,89
"2324","17115000900","Census Tract 9, Macon County, Illinois","B08014_003",319,112
"2325","17115001000","Census Tract 10, Macon County, Illinois","B08014_003",158,47
"2326","17115001100","Census Tract 11, Macon County, Illinois","B08014_003",531,162
"2327","17115001200","Census Tract 12, Macon County, Illinois","B08014_003",426,162
"2328","17115001300","Census Tract 13, Macon County, Illinois","B08014_003",223,57
"2329","17115001400","Census Tract 14, Macon County, Illinois","B08014_003",411,104
"2330","17115001500","Census Tract 15, Macon County, Illinois","B08014_003",287,123
"2331","17115001600","Census Tract 16, Macon County, Illinois","B08014_003",180,82
"2332","17115001700","Census Tract 17, Macon County, Illinois","B08014_003",356,83
"2333","17115001801","Census Tract 18.01, Macon County, Illinois","B08014_003",204,67
"2334","17115001802","Census Tract 18.02, Macon County, Illinois","B08014_003",364,114
"2335","17115001900","Census Tract 19, Macon County, Illinois","B08014_003",299,104
"2336","17115002000","Census Tract 20, Macon County, Illinois","B08014_003",548,135
"2337","17115002100","Census Tract 21, Macon County, Illinois","B08014_003",280,103
"2338","17115002200","Census Tract 22, Macon County, Illinois","B08014_003",414,169
"2339","17115002300","Census Tract 23, Macon County, Illinois","B08014_003",157,51
"2340","17115002401","Census Tract 24.01, Macon County, Illinois","B08014_003",232,88
"2341","17115002402","Census Tract 24.02, Macon County, Illinois","B08014_003",338,159
"2342","17115002500","Census Tract 25, Macon County, Illinois","B08014_003",803,261
"2343","17115002601","Census Tract 26.01, Macon County, Illinois","B08014_003",208,130
"2344","17115002602","Census Tract 26.02, Macon County, Illinois","B08014_003",176,78
"2345","17115002700","Census Tract 27, Macon County, Illinois","B08014_003",150,41
"2346","17115002800","Census Tract 28, Macon County, Illinois","B08014_003",424,151
"2347","17115002901","Census Tract 29.01, Macon County, Illinois","B08014_003",229,122
"2348","17115002902","Census Tract 29.02, Macon County, Illinois","B08014_003",578,185
"2349","17115002903","Census Tract 29.03, Macon County, Illinois","B08014_003",746,245
"2350","17115002904","Census Tract 29.04, Macon County, Illinois","B08014_003",624,225
"2351","17115003000","Census Tract 30, Macon County, Illinois","B08014_003",194,49
"2352","17115003100","Census Tract 31, Macon County, Illinois","B08014_003",181,82
"2353","17117956000","Census Tract 9560, Macoupin County, Illinois","B08014_003",340,107
"2354","17117956100","Census Tract 9561, Macoupin County, Illinois","B08014_003",184,66
"2355","17117956200","Census Tract 9562, Macoupin County, Illinois","B08014_003",156,48
"2356","17117956300","Census Tract 9563, Macoupin County, Illinois","B08014_003",159,71
"2357","17117956400","Census Tract 9564, Macoupin County, Illinois","B08014_003",443,146
"2358","17117956500","Census Tract 9565, Macoupin County, Illinois","B08014_003",86,35
"2359","17117956600","Census Tract 9566, Macoupin County, Illinois","B08014_003",207,74
"2360","17117956700","Census Tract 9567, Macoupin County, Illinois","B08014_003",223,74
"2361","17117956800","Census Tract 9568, Macoupin County, Illinois","B08014_003",129,50
"2362","17117956900","Census Tract 9569, Macoupin County, Illinois","B08014_003",392,123
"2363","17117957000","Census Tract 9570, Macoupin County, Illinois","B08014_003",329,100
"2364","17117957100","Census Tract 9571, Macoupin County, Illinois","B08014_003",92,37
"2365","17117957200","Census Tract 9572, Macoupin County, Illinois","B08014_003",316,131
"2366","17119400101","Census Tract 4001.01, Madison County, Illinois","B08014_003",485,181
"2367","17119400102","Census Tract 4001.02, Madison County, Illinois","B08014_003",503,160
"2368","17119400200","Census Tract 4002, Madison County, Illinois","B08014_003",487,173
"2369","17119400600","Census Tract 4006, Madison County, Illinois","B08014_003",279,104
"2370","17119400700","Census Tract 4007, Madison County, Illinois","B08014_003",294,79
"2371","17119400801","Census Tract 4008.01, Madison County, Illinois","B08014_003",189,58
"2372","17119400802","Census Tract 4008.02, Madison County, Illinois","B08014_003",656,181
"2373","17119400903","Census Tract 4009.03, Madison County, Illinois","B08014_003",480,157
"2374","17119400904","Census Tract 4009.04, Madison County, Illinois","B08014_003",281,105
"2375","17119400951","Census Tract 4009.51, Madison County, Illinois","B08014_003",370,152
"2376","17119400952","Census Tract 4009.52, Madison County, Illinois","B08014_003",307,126
"2377","17119401000","Census Tract 4010, Madison County, Illinois","B08014_003",245,66
"2378","17119401100","Census Tract 4011, Madison County, Illinois","B08014_003",562,229
"2379","17119401200","Census Tract 4012, Madison County, Illinois","B08014_003",154,49
"2380","17119401300","Census Tract 4013, Madison County, Illinois","B08014_003",702,230
"2381","17119401400","Census Tract 4014, Madison County, Illinois","B08014_003",428,117
"2382","17119401500","Census Tract 4015, Madison County, Illinois","B08014_003",320,130
"2383","17119401701","Census Tract 4017.01, Madison County, Illinois","B08014_003",238,83
"2384","17119401721","Census Tract 4017.21, Madison County, Illinois","B08014_003",405,182
"2385","17119401722","Census Tract 4017.22, Madison County, Illinois","B08014_003",312,112
"2386","17119401800","Census Tract 4018, Madison County, Illinois","B08014_003",429,160
"2387","17119401901","Census Tract 4019.01, Madison County, Illinois","B08014_003",149,68
"2388","17119401903","Census Tract 4019.03, Madison County, Illinois","B08014_003",402,108
"2389","17119401904","Census Tract 4019.04, Madison County, Illinois","B08014_003",20,14
"2390","17119402000","Census Tract 4020, Madison County, Illinois","B08014_003",569,167
"2391","17119402100","Census Tract 4021, Madison County, Illinois","B08014_003",420,128
"2392","17119402200","Census Tract 4022, Madison County, Illinois","B08014_003",397,134
"2393","17119402300","Census Tract 4023, Madison County, Illinois","B08014_003",149,53
"2394","17119402400","Census Tract 4024, Madison County, Illinois","B08014_003",196,73
"2395","17119402500","Census Tract 4025, Madison County, Illinois","B08014_003",157,69
"2396","17119402600","Census Tract 4026, Madison County, Illinois","B08014_003",454,131
"2397","17119402701","Census Tract 4027.01, Madison County, Illinois","B08014_003",553,207
"2398","17119402721","Census Tract 4027.21, Madison County, Illinois","B08014_003",421,178
"2399","17119402722","Census Tract 4027.22, Madison County, Illinois","B08014_003",226,92
"2400","17119402801","Census Tract 4028.01, Madison County, Illinois","B08014_003",167,97
"2401","17119402802","Census Tract 4028.02, Madison County, Illinois","B08014_003",304,113
"2402","17119402803","Census Tract 4028.03, Madison County, Illinois","B08014_003",184,92
"2403","17119402900","Census Tract 4029, Madison County, Illinois","B08014_003",539,163
"2404","17119403001","Census Tract 4030.01, Madison County, Illinois","B08014_003",426,155
"2405","17119403002","Census Tract 4030.02, Madison County, Illinois","B08014_003",605,169
"2406","17119403101","Census Tract 4031.01, Madison County, Illinois","B08014_003",245,121
"2407","17119403121","Census Tract 4031.21, Madison County, Illinois","B08014_003",500,194
"2408","17119403122","Census Tract 4031.22, Madison County, Illinois","B08014_003",322,131
"2409","17119403200","Census Tract 4032, Madison County, Illinois","B08014_003",327,129
"2410","17119403300","Census Tract 4033, Madison County, Illinois","B08014_003",364,111
"2411","17119403401","Census Tract 4034.01, Madison County, Illinois","B08014_003",459,124
"2412","17119403402","Census Tract 4034.02, Madison County, Illinois","B08014_003",874,249
"2413","17119403502","Census Tract 4035.02, Madison County, Illinois","B08014_003",401,181
"2414","17119403531","Census Tract 4035.31, Madison County, Illinois","B08014_003",517,146
"2415","17119403532","Census Tract 4035.32, Madison County, Illinois","B08014_003",62,39
"2416","17119403533","Census Tract 4035.33, Madison County, Illinois","B08014_003",564,186
"2417","17119403534","Census Tract 4035.34, Madison County, Illinois","B08014_003",317,89
"2418","17119403601","Census Tract 4036.01, Madison County, Illinois","B08014_003",158,87
"2419","17119403603","Census Tract 4036.03, Madison County, Illinois","B08014_003",93,48
"2420","17119403604","Census Tract 4036.04, Madison County, Illinois","B08014_003",668,225
"2421","17119403701","Census Tract 4037.01, Madison County, Illinois","B08014_003",242,76
"2422","17119403702","Census Tract 4037.02, Madison County, Illinois","B08014_003",95,40
"2423","17119403801","Census Tract 4038.01, Madison County, Illinois","B08014_003",219,69
"2424","17119403802","Census Tract 4038.02, Madison County, Illinois","B08014_003",240,64
"2425","17119404000","Census Tract 4040, Madison County, Illinois","B08014_003",374,160
"2426","17119404100","Census Tract 4041, Madison County, Illinois","B08014_003",319,104
"2427","17121951600","Census Tract 9516, Marion County, Illinois","B08014_003",208,74
"2428","17121951700","Census Tract 9517, Marion County, Illinois","B08014_003",110,44
"2429","17121951800","Census Tract 9518, Marion County, Illinois","B08014_003",187,57
"2430","17121951900","Census Tract 9519, Marion County, Illinois","B08014_003",266,67
"2431","17121952000","Census Tract 9520, Marion County, Illinois","B08014_003",443,142
"2432","17121952100","Census Tract 9521, Marion County, Illinois","B08014_003",317,104
"2433","17121952200","Census Tract 9522, Marion County, Illinois","B08014_003",181,49
"2434","17121952300","Census Tract 9523, Marion County, Illinois","B08014_003",209,118
"2435","17121952400","Census Tract 9524, Marion County, Illinois","B08014_003",337,107
"2436","17121952500","Census Tract 9525, Marion County, Illinois","B08014_003",407,107
"2437","17121952600","Census Tract 9526, Marion County, Illinois","B08014_003",239,80
"2438","17121952700","Census Tract 9527, Marion County, Illinois","B08014_003",635,140
"2439","17123961100","Census Tract 9611, Marshall County, Illinois","B08014_003",148,52
"2440","17123961200","Census Tract 9612, Marshall County, Illinois","B08014_003",161,52
"2441","17123961300","Census Tract 9613, Marshall County, Illinois","B08014_003",91,39
"2442","17123961400","Census Tract 9614, Marshall County, Illinois","B08014_003",197,50
"2443","17123961500","Census Tract 9615, Marshall County, Illinois","B08014_003",252,63
"2444","17125956300","Census Tract 9563, Mason County, Illinois","B08014_003",169,51
"2445","17125956400","Census Tract 9564, Mason County, Illinois","B08014_003",78,46
"2446","17125956500","Census Tract 9565, Mason County, Illinois","B08014_003",436,163
"2447","17125956600","Census Tract 9566, Mason County, Illinois","B08014_003",46,24
"2448","17125956700","Census Tract 9567, Mason County, Illinois","B08014_003",104,31
"2449","17125956800","Census Tract 9568, Mason County, Illinois","B08014_003",263,77
"2450","17127970100","Census Tract 9701, Massac County, Illinois","B08014_003",163,81
"2451","17127970200","Census Tract 9702, Massac County, Illinois","B08014_003",470,130
"2452","17127970300","Census Tract 9703, Massac County, Illinois","B08014_003",168,74
"2453","17127970400","Census Tract 9704, Massac County, Illinois","B08014_003",163,81
"2454","17129010100","Census Tract 101, Menard County, Illinois","B08014_003",474,139
"2455","17129010200","Census Tract 102, Menard County, Illinois","B08014_003",359,84
"2456","17129010300","Census Tract 103, Menard County, Illinois","B08014_003",141,57
"2457","17131040100","Census Tract 401, Mercer County, Illinois","B08014_003",214,72
"2458","17131040200","Census Tract 402, Mercer County, Illinois","B08014_003",190,75
"2459","17131040300","Census Tract 403, Mercer County, Illinois","B08014_003",221,73
"2460","17131040400","Census Tract 404, Mercer County, Illinois","B08014_003",258,76
"2461","17133600101","Census Tract 6001.01, Monroe County, Illinois","B08014_003",391,154
"2462","17133600102","Census Tract 6001.02, Monroe County, Illinois","B08014_003",229,82
"2463","17133600401","Census Tract 6004.01, Monroe County, Illinois","B08014_003",450,176
"2464","17133600402","Census Tract 6004.02, Monroe County, Illinois","B08014_003",202,70
"2465","17133600501","Census Tract 6005.01, Monroe County, Illinois","B08014_003",310,118
"2466","17133600502","Census Tract 6005.02, Monroe County, Illinois","B08014_003",128,56
"2467","17135957300","Census Tract 9573, Montgomery County, Illinois","B08014_003",302,87
"2468","17135957400","Census Tract 9574, Montgomery County, Illinois","B08014_003",146,53
"2469","17135957500","Census Tract 9575, Montgomery County, Illinois","B08014_003",200,67
"2470","17135957600","Census Tract 9576, Montgomery County, Illinois","B08014_003",98,45
"2471","17135957700","Census Tract 9577, Montgomery County, Illinois","B08014_003",277,91
"2472","17135957800","Census Tract 9578, Montgomery County, Illinois","B08014_003",256,100
"2473","17135957900","Census Tract 9579, Montgomery County, Illinois","B08014_003",373,126
"2474","17135958000","Census Tract 9580, Montgomery County, Illinois","B08014_003",195,56
"2475","17137951400","Census Tract 9514, Morgan County, Illinois","B08014_003",193,71
"2476","17137951500","Census Tract 9515, Morgan County, Illinois","B08014_003",188,87
"2477","17137951600","Census Tract 9516, Morgan County, Illinois","B08014_003",439,178
"2478","17137951700","Census Tract 9517, Morgan County, Illinois","B08014_003",342,130
"2479","17137951800","Census Tract 9518, Morgan County, Illinois","B08014_003",463,150
"2480","17137951900","Census Tract 9519, Morgan County, Illinois","B08014_003",541,209
"2481","17137952000","Census Tract 9520, Morgan County, Illinois","B08014_003",383,119
"2482","17137952100","Census Tract 9521, Morgan County, Illinois","B08014_003",519,148
"2483","17137952200","Census Tract 9522, Morgan County, Illinois","B08014_003",218,85
"2484","17137952300","Census Tract 9523, Morgan County, Illinois","B08014_003",221,61
"2485","17139976900","Census Tract 9769, Moultrie County, Illinois","B08014_003",294,124
"2486","17139977000","Census Tract 9770, Moultrie County, Illinois","B08014_003",172,61
"2487","17139977100","Census Tract 9771, Moultrie County, Illinois","B08014_003",214,60
"2488","17139977200","Census Tract 9772, Moultrie County, Illinois","B08014_003",363,119
"2489","17141960700","Census Tract 9607, Ogle County, Illinois","B08014_003",241,97
"2490","17141960800","Census Tract 9608, Ogle County, Illinois","B08014_003",201,66
"2491","17141960900","Census Tract 9609, Ogle County, Illinois","B08014_003",383,146
"2492","17141961000","Census Tract 9610, Ogle County, Illinois","B08014_003",306,71
"2493","17141961100","Census Tract 9611, Ogle County, Illinois","B08014_003",665,204
"2494","17141961200","Census Tract 9612, Ogle County, Illinois","B08014_003",292,125
"2495","17141961300","Census Tract 9613, Ogle County, Illinois","B08014_003",198,114
"2496","17141961400","Census Tract 9614, Ogle County, Illinois","B08014_003",382,139
"2497","17141961500","Census Tract 9615, Ogle County, Illinois","B08014_003",227,80
"2498","17141961600","Census Tract 9616, Ogle County, Illinois","B08014_003",364,115
"2499","17141961700","Census Tract 9617, Ogle County, Illinois","B08014_003",381,126
"2500","17143000100","Census Tract 1, Peoria County, Illinois","B08014_003",113,59
"2501","17143000200","Census Tract 2, Peoria County, Illinois","B08014_003",222,67
"2502","17143000300","Census Tract 3, Peoria County, Illinois","B08014_003",401,123
"2503","17143000500","Census Tract 5, Peoria County, Illinois","B08014_003",235,109
"2504","17143000600","Census Tract 6, Peoria County, Illinois","B08014_003",375,129
"2505","17143000900","Census Tract 9, Peoria County, Illinois","B08014_003",229,74
"2506","17143001200","Census Tract 12, Peoria County, Illinois","B08014_003",178,57
"2507","17143001300","Census Tract 13, Peoria County, Illinois","B08014_003",298,116
"2508","17143001500","Census Tract 15, Peoria County, Illinois","B08014_003",234,77
"2509","17143001600","Census Tract 16, Peoria County, Illinois","B08014_003",540,170
"2510","17143001800","Census Tract 18, Peoria County, Illinois","B08014_003",526,187
"2511","17143001900","Census Tract 19, Peoria County, Illinois","B08014_003",96,60
"2512","17143002000","Census Tract 20, Peoria County, Illinois","B08014_003",83,37
"2513","17143002100","Census Tract 21, Peoria County, Illinois","B08014_003",624,217
"2514","17143002200","Census Tract 22, Peoria County, Illinois","B08014_003",749,183
"2515","17143002300","Census Tract 23, Peoria County, Illinois","B08014_003",750,185
"2516","17143002400","Census Tract 24, Peoria County, Illinois","B08014_003",801,253
"2517","17143002500","Census Tract 25, Peoria County, Illinois","B08014_003",531,143
"2518","17143002600","Census Tract 26, Peoria County, Illinois","B08014_003",269,67
"2519","17143002701","Census Tract 27.01, Peoria County, Illinois","B08014_003",638,154
"2520","17143002702","Census Tract 27.02, Peoria County, Illinois","B08014_003",490,143
"2521","17143002800","Census Tract 28, Peoria County, Illinois","B08014_003",603,157
"2522","17143002900","Census Tract 29, Peoria County, Illinois","B08014_003",422,102
"2523","17143003000","Census Tract 30, Peoria County, Illinois","B08014_003",545,180
"2524","17143003101","Census Tract 31.01, Peoria County, Illinois","B08014_003",604,187
"2525","17143003102","Census Tract 31.02, Peoria County, Illinois","B08014_003",1220,233
"2526","17143003200","Census Tract 32, Peoria County, Illinois","B08014_003",799,204
"2527","17143003300","Census Tract 33, Peoria County, Illinois","B08014_003",127,60
"2528","17143003401","Census Tract 34.01, Peoria County, Illinois","B08014_003",1325,237
"2529","17143003402","Census Tract 34.02, Peoria County, Illinois","B08014_003",182,78
"2530","17143003601","Census Tract 36.01, Peoria County, Illinois","B08014_003",203,76
"2531","17143003602","Census Tract 36.02, Peoria County, Illinois","B08014_003",604,219
"2532","17143003700","Census Tract 37, Peoria County, Illinois","B08014_003",85,57
"2533","17143003800","Census Tract 38, Peoria County, Illinois","B08014_003",220,63
"2534","17143003900","Census Tract 39, Peoria County, Illinois","B08014_003",290,105
"2535","17143004000","Census Tract 40, Peoria County, Illinois","B08014_003",210,82
"2536","17143004101","Census Tract 41.01, Peoria County, Illinois","B08014_003",568,177
"2537","17143004102","Census Tract 41.02, Peoria County, Illinois","B08014_003",281,114
"2538","17143004200","Census Tract 42, Peoria County, Illinois","B08014_003",685,145
"2539","17143004300","Census Tract 43, Peoria County, Illinois","B08014_003",519,117
"2540","17143004400","Census Tract 44, Peoria County, Illinois","B08014_003",778,255
"2541","17143004500","Census Tract 45, Peoria County, Illinois","B08014_003",385,115
"2542","17143004600","Census Tract 46, Peoria County, Illinois","B08014_003",513,175
"2543","17143004801","Census Tract 48.01, Peoria County, Illinois","B08014_003",163,40
"2544","17143004802","Census Tract 48.02, Peoria County, Illinois","B08014_003",435,98
"2545","17143004901","Census Tract 49.01, Peoria County, Illinois","B08014_003",181,47
"2546","17143004902","Census Tract 49.02, Peoria County, Illinois","B08014_003",262,98
"2547","17143005000","Census Tract 50, Peoria County, Illinois","B08014_003",266,82
"2548","17145030100","Census Tract 301, Perry County, Illinois","B08014_003",110,44
"2549","17145030200","Census Tract 302, Perry County, Illinois","B08014_003",249,118
"2550","17145030300","Census Tract 303, Perry County, Illinois","B08014_003",97,41
"2551","17145030400","Census Tract 304, Perry County, Illinois","B08014_003",188,86
"2552","17145030500","Census Tract 305, Perry County, Illinois","B08014_003",171,95
"2553","17145030600","Census Tract 306, Perry County, Illinois","B08014_003",431,155
"2554","17147954500","Census Tract 9545, Piatt County, Illinois","B08014_003",236,79
"2555","17147954600","Census Tract 9546, Piatt County, Illinois","B08014_003",481,139
"2556","17147954700","Census Tract 9547, Piatt County, Illinois","B08014_003",245,61
"2557","17147954800","Census Tract 9548, Piatt County, Illinois","B08014_003",151,61
"2558","17149952400","Census Tract 9524, Pike County, Illinois","B08014_003",268,72
"2559","17149952500","Census Tract 9525, Pike County, Illinois","B08014_003",220,65
"2560","17149952600","Census Tract 9526, Pike County, Illinois","B08014_003",204,67
"2561","17149952700","Census Tract 9527, Pike County, Illinois","B08014_003",533,146
"2562","17149952800","Census Tract 9528, Pike County, Illinois","B08014_003",142,43
"2563","17151971200","Census Tract 9712, Pope County, Illinois","B08014_003",121,88
"2564","17151971300","Census Tract 9713, Pope County, Illinois","B08014_003",125,58
"2565","17153971000","Census Tract 9710, Pulaski County, Illinois","B08014_003",146,55
"2566","17153971100","Census Tract 9711, Pulaski County, Illinois","B08014_003",292,80
"2567","17155954500","Census Tract 9545, Putnam County, Illinois","B08014_003",228,60
"2568","17155954600","Census Tract 9546, Putnam County, Illinois","B08014_003",146,52
"2569","17157950500","Census Tract 9505, Randolph County, Illinois","B08014_003",96,33
"2570","17157950600","Census Tract 9506, Randolph County, Illinois","B08014_003",520,153
"2571","17157950700","Census Tract 9507, Randolph County, Illinois","B08014_003",119,44
"2572","17157950800","Census Tract 9508, Randolph County, Illinois","B08014_003",271,93
"2573","17157950900","Census Tract 9509, Randolph County, Illinois","B08014_003",166,36
"2574","17157951000","Census Tract 9510, Randolph County, Illinois","B08014_003",205,76
"2575","17157951100","Census Tract 9511, Randolph County, Illinois","B08014_003",288,86
"2576","17157951200","Census Tract 9512, Randolph County, Illinois","B08014_003",218,87
"2577","17157951300","Census Tract 9513, Randolph County, Illinois","B08014_003",207,96
"2578","17159977900","Census Tract 9779, Richland County, Illinois","B08014_003",148,59
"2579","17159978000","Census Tract 9780, Richland County, Illinois","B08014_003",263,102
"2580","17159978100","Census Tract 9781, Richland County, Illinois","B08014_003",273,92
"2581","17159978200","Census Tract 9782, Richland County, Illinois","B08014_003",280,104
"2582","17159978300","Census Tract 9783, Richland County, Illinois","B08014_003",194,67
"2583","17161020100","Census Tract 201, Rock Island County, Illinois","B08014_003",376,85
"2584","17161020200","Census Tract 202, Rock Island County, Illinois","B08014_003",365,82
"2585","17161020300","Census Tract 203, Rock Island County, Illinois","B08014_003",620,215
"2586","17161020400","Census Tract 204, Rock Island County, Illinois","B08014_003",248,76
"2587","17161020600","Census Tract 206, Rock Island County, Illinois","B08014_003",214,88
"2588","17161020700","Census Tract 207, Rock Island County, Illinois","B08014_003",196,60
"2589","17161020800","Census Tract 208, Rock Island County, Illinois","B08014_003",410,165
"2590","17161020900","Census Tract 209, Rock Island County, Illinois","B08014_003",377,183
"2591","17161021000","Census Tract 210, Rock Island County, Illinois","B08014_003",608,173
"2592","17161021100","Census Tract 211, Rock Island County, Illinois","B08014_003",512,153
"2593","17161021200","Census Tract 212, Rock Island County, Illinois","B08014_003",674,169
"2594","17161021300","Census Tract 213, Rock Island County, Illinois","B08014_003",634,204
"2595","17161021400","Census Tract 214, Rock Island County, Illinois","B08014_003",141,71
"2596","17161021500","Census Tract 215, Rock Island County, Illinois","B08014_003",513,113
"2597","17161021600","Census Tract 216, Rock Island County, Illinois","B08014_003",217,98
"2598","17161021700","Census Tract 217, Rock Island County, Illinois","B08014_003",486,141
"2599","17161021800","Census Tract 218, Rock Island County, Illinois","B08014_003",582,239
"2600","17161021900","Census Tract 219, Rock Island County, Illinois","B08014_003",256,67
"2601","17161022000","Census Tract 220, Rock Island County, Illinois","B08014_003",366,145
"2602","17161022100","Census Tract 221, Rock Island County, Illinois","B08014_003",284,98
"2603","17161022200","Census Tract 222, Rock Island County, Illinois","B08014_003",454,159
"2604","17161022300","Census Tract 223, Rock Island County, Illinois","B08014_003",361,121
"2605","17161022600","Census Tract 226, Rock Island County, Illinois","B08014_003",368,125
"2606","17161022800","Census Tract 228, Rock Island County, Illinois","B08014_003",564,159
"2607","17161022900","Census Tract 229, Rock Island County, Illinois","B08014_003",283,99
"2608","17161023000","Census Tract 230, Rock Island County, Illinois","B08014_003",284,77
"2609","17161023100","Census Tract 231, Rock Island County, Illinois","B08014_003",265,112
"2610","17161023200","Census Tract 232, Rock Island County, Illinois","B08014_003",497,138
"2611","17161023300","Census Tract 233, Rock Island County, Illinois","B08014_003",333,126
"2612","17161023500","Census Tract 235, Rock Island County, Illinois","B08014_003",316,91
"2613","17161023600","Census Tract 236, Rock Island County, Illinois","B08014_003",243,92
"2614","17161023700","Census Tract 237, Rock Island County, Illinois","B08014_003",341,130
"2615","17161024000","Census Tract 240, Rock Island County, Illinois","B08014_003",244,88
"2616","17161024101","Census Tract 241.01, Rock Island County, Illinois","B08014_003",203,66
"2617","17161024102","Census Tract 241.02, Rock Island County, Illinois","B08014_003",484,193
"2618","17161024103","Census Tract 241.03, Rock Island County, Illinois","B08014_003",197,75
"2619","17161024200","Census Tract 242, Rock Island County, Illinois","B08014_003",588,118
"2620","17161024300","Census Tract 243, Rock Island County, Illinois","B08014_003",515,144
"2621","17161024400","Census Tract 244, Rock Island County, Illinois","B08014_003",315,100
"2622","17161024500","Census Tract 245, Rock Island County, Illinois","B08014_003",239,84
"2623","17163500400","Census Tract 5004, St. Clair County, Illinois","B08014_003",235,124
"2624","17163500500","Census Tract 5005, St. Clair County, Illinois","B08014_003",480,190
"2625","17163500900","Census Tract 5009, St. Clair County, Illinois","B08014_003",510,176
"2626","17163501100","Census Tract 5011, St. Clair County, Illinois","B08014_003",280,104
"2627","17163501200","Census Tract 5012, St. Clair County, Illinois","B08014_003",376,148
"2628","17163501300","Census Tract 5013, St. Clair County, Illinois","B08014_003",271,134
"2629","17163501400","Census Tract 5014, St. Clair County, Illinois","B08014_003",361,140
"2630","17163501501","Census Tract 5015.01, St. Clair County, Illinois","B08014_003",222,69
"2631","17163501502","Census Tract 5015.02, St. Clair County, Illinois","B08014_003",211,91
"2632","17163501602","Census Tract 5016.02, St. Clair County, Illinois","B08014_003",812,210
"2633","17163501603","Census Tract 5016.03, St. Clair County, Illinois","B08014_003",917,293
"2634","17163501604","Census Tract 5016.04, St. Clair County, Illinois","B08014_003",774,216
"2635","17163501605","Census Tract 5016.05, St. Clair County, Illinois","B08014_003",278,84
"2636","17163501700","Census Tract 5017, St. Clair County, Illinois","B08014_003",246,102
"2637","17163501800","Census Tract 5018, St. Clair County, Illinois","B08014_003",877,228
"2638","17163501900","Census Tract 5019, St. Clair County, Illinois","B08014_003",336,105
"2639","17163502100","Census Tract 5021, St. Clair County, Illinois","B08014_003",236,97
"2640","17163502200","Census Tract 5022, St. Clair County, Illinois","B08014_003",222,120
"2641","17163502300","Census Tract 5023, St. Clair County, Illinois","B08014_003",725,281
"2642","17163502401","Census Tract 5024.01, St. Clair County, Illinois","B08014_003",152,77
"2643","17163502404","Census Tract 5024.04, St. Clair County, Illinois","B08014_003",345,199
"2644","17163502500","Census Tract 5025, St. Clair County, Illinois","B08014_003",145,42
"2645","17163502602","Census Tract 5026.02, St. Clair County, Illinois","B08014_003",724,286
"2646","17163502603","Census Tract 5026.03, St. Clair County, Illinois","B08014_003",258,113
"2647","17163502700","Census Tract 5027, St. Clair County, Illinois","B08014_003",58,46
"2648","17163502800","Census Tract 5028, St. Clair County, Illinois","B08014_003",330,138
"2649","17163502900","Census Tract 5029, St. Clair County, Illinois","B08014_003",74,45
"2650","17163503100","Census Tract 5031, St. Clair County, Illinois","B08014_003",539,181
"2651","17163503202","Census Tract 5032.02, St. Clair County, Illinois","B08014_003",409,212
